"","X1D01","X1D02","X1D03","X1D04","X1G02","X1G03","X1G04","X1P01","X1P02","X1P04","X1S01","X1S02","X1S03","X1S04","X1W01","X1W02","X1W03","X1W04","X2D01","X2D02","X2D03","X2D04","X2G01","X2G02","X2G03","X2G04","X2P01","X2P02","X2P04","X2S01","X2S02","X2S03","X2S04","X2W01","X2W02","X2W03","X2W04","X3D01","X3D02","X3D03","X3D04","X3G01","X3G02","X3G03","X3G04","X3P01","X3P02","X3P03","X3S01","X3S02","X3S03","X3S04","X3W01","X3W02","X3W03","X3W04","X4D01","X4D02","X4D03","X4G01","X4G02","X4G03","X4G04","X4P01","X4P02","X4P03","X4P04","X4S01","X4S02","X4S03","X4S04","X4W01","X4W02","X4W03","X4W04","X5D01","X5D02","X5D03","X5D04","X5G01","X5G03","X5P01","X5P02","X5P03","X5P04","X5S01","X5S02","X5S03","X5S04","X5W01","X5W02","X5W03","X5W04"
"X1D01",0,0.547169811320755,0.574324324324324,0.513888888888889,0.873125045730592,0.88,0.87719298245614,0.933805776625235,0.918685991495478,0.925373134328358,0.933097762073027,0.918816495621881,0.916512951592927,0.899441340782123,0.801033764291057,0.816231428311002,0.805756223254958,0.80195628258478,0.586002856559886,0.583592132505176,0.576806722689076,0.60989010989011,0.789142867106043,0.909090909090909,0.910862818125388,0.90625,0.933902501183238,0.944325226514068,0.94089789520824,0.927184466019418,0.930434782608696,0.934307867406459,0.927480916030534,0.831753235082674,0.831796941376381,0.834905660377358,0.819632132132132,0.664516129032258,0.646616541353383,0.762162162162162,0.625,0.888294711824124,0.894604601957154,0.908,0.89973544973545,0.950617283950617,0.954624643649034,0.951388888888889,0.957671826009058,0.938848920863309,0.947368421052632,0.939163498098859,0.81,0.804939024390244,0.841956586381207,0.823781873264327,0.59544067026044,0.568627450980392,0.568968797564688,0.826815642458101,0.87301459324357,0.890441896459143,0.88921188630491,0.956043743720535,0.942256820060623,0.956190856990537,0.950570342205323,0.946471702581103,0.933920704845815,0.952940915935867,0.941747353180708,0.821605374823197,0.774358974358974,0.819146624166908,0.792035398230089,0.698185569191705,0.699990485704771,0.688311688311688,0.737215378872714,0.890299809851267,0.878480233810183,0.962105095202638,0.961783267219618,0.948412698412698,0.962894120886686,0.956359922448414,0.964980544747082,0.963854875283447,0.965583048170571,0.802056895093063,0.830517225194781,0.819830878341517,0.812341370558376
"X1D02",0.547169811320755,0,0.553979015334948,0.452380952380952,0.859375,0.870192307692308,0.862244897959184,0.9278128380815,0.912772585669782,0.920792079207921,0.932907348242812,0.915011384156395,0.913913683124183,0.909089030765099,0.793257382943482,0.787939393939394,0.803245769965106,0.790598290598291,0.546875,0.556179775280899,0.546419920004507,0.561148182236539,0.782215340010543,0.901869158878505,0.900226244343892,0.888888888888889,0.927508573957296,0.944554238032499,0.945736434108527,0.931034482758621,0.936009634684866,0.936733877020063,0.921789814281282,0.816282923425781,0.838842975206612,0.830645161290323,0.804734188247012,0.585909725749111,0.646341463414634,0.755656108597285,0.607039636663914,0.879546957671958,0.88936170212766,0.904424479362454,0.886620732208967,0.952299691207541,0.956454015982663,0.955974842767296,0.956922669090358,0.942028835183072,0.944271911663216,0.941480033179287,0.801705950822057,0.788891961834022,0.837641768562821,0.804734188247012,0.470294117647059,0.497175141242938,0.496932515337423,0.817532350826743,0.862433862433862,0.872037914691943,0.868020304568528,0.959632891618186,0.950450450450451,0.957446808510638,0.950083056478405,0.954732510288066,0.942856935535367,0.952380952380952,0.942176870748299,0.787283570604078,0.753456514813635,0.789569417938931,0.762000768049155,0.680236686390533,0.672514619883041,0.674033149171271,0.694126198470112,0.885349801658853,0.862608589753999,0.967032524688708,0.966728167281673,0.948186373941057,0.967050981413931,0.95992700729927,0.966777408637874,0.967567462275667,0.967373485767814,0.790393013100437,0.811439459303998,0.808511827572329,0.798206278026906
"X1D03",0.574324324324324,0.553979015334948,0,0.518634259259259,0.805714285714286,0.82967032967033,0.818181818181818,0.889400921658986,0.881861984935755,0.868131868131868,0.906735473093903,0.863545089448704,0.871086118949425,0.869450807155323,0.787587731291587,0.800005796653399,0.797356828193833,0.776222560312975,0.638249278769099,0.628892455858748,0.609375,0.628712871287129,0.784313725490196,0.873710792131845,0.872340425531915,0.860348258706468,0.909465020576132,0.916492329149233,0.905492402273518,0.898103200287666,0.912,0.902323468328141,0.897058823529412,0.823788546255507,0.831896551724138,0.841565040650406,0.808096797671033,0.632833107578242,0.699677445696554,0.767326732673267,0.660919540229885,0.828203914141414,0.842105263157895,0.850196850393701,0.826423200859291,0.928436657681941,0.927958621663607,0.933333333333333,0.939086120018323,0.919055419055419,0.925488259820057,0.913978494623656,0.809307359307359,0.802319543015406,0.827225130890052,0.810021968825191,0.598971552453469,0.496913462637656,0.58641975308642,0.767381667381667,0.807453416149068,0.813186813186813,0.822857142857143,0.937238493723849,0.91,0.932092665788318,0.927404479578393,0.922018348623853,0.915966386554622,0.929359479162606,0.914338622870776,0.793990173149956,0.758454106280193,0.810591729722554,0.791836734693878,0.722401433691756,0.709876543209876,0.71260926423016,0.724775449101796,0.844830097087379,0.830845771144279,0.937743190661479,0.937629668049793,0.924812030075188,0.944953943115708,0.93542254384889,0.942652329749104,0.945098039215686,0.942028985507246,0.794392523364486,0.804446640316205,0.814725795531483,0.802955665024631
"X1D04",0.513888888888889,0.452380952380952,0.518634259259259,0,0.869948232248956,0.880955048312561,0.878379958490456,0.920632796739265,0.90605249008329,0.916666666666667,0.932432432432432,0.915441176470588,0.908777856804173,0.898058252427185,0.789473684210526,0.804494949494949,0.81104158401558,0.798245614035088,0.551442736185383,0.548199767711963,0.523658718330849,0.534391534391534,0.776492869875223,0.90973820807944,0.909090909090909,0.896954938352859,0.931725806451613,0.936608398633715,0.941422594142259,0.926406926406926,0.929411764705882,0.927793751198007,0.918327664847478,0.824414592967775,0.836820083682008,0.840490130478421,0.792662211603076,0.541784974292073,0.581945563613573,0.728388278388278,0.576805096743747,0.881796029687919,0.887931034482759,0.896487631542982,0.891567524862905,0.945453824182799,0.943615101977954,0.950900032144005,0.949916387959866,0.937189911044084,0.943364779874214,0.938738539854037,0.787674374960902,0.7808871493803,0.8125,0.796264268419232,0.451795152177875,0.519261948399831,0.463087248322148,0.8276687015344,0.867052023121387,0.880191387559809,0.878453038674033,0.947153598281418,0.930520664006699,0.94394537544312,0.9375,0.937357357357357,0.936,0.942267795803149,0.929078014184397,0.774193548387097,0.75,0.790223018717642,0.761093218822687,0.656345858895706,0.644666534731842,0.634954751131222,0.672958214624881,0.883408071748879,0.868053173241853,0.958015267175573,0.957528957528958,0.940245861131702,0.957968347442032,0.954198473282443,0.957820607857672,0.961239727776693,0.957746478873239,0.785717319740894,0.797297297297297,0.785551206784084,0.786929285345596
"X1G02",0.873125045730592,0.859375,0.805714285714286,0.869948232248956,0,0.44894413258487,0.4,0.886847356168939,0.892532855436081,0.875,0.91312551271534,0.853827431722237,0.872427983539095,0.882534495279593,0.81697911388842,0.821948781416603,0.840850602736015,0.813600832445054,0.878048780487805,0.881720430107527,0.863414634146341,0.853211009174312,0.818565400843882,0.597068613765704,0.610294117647059,0.578770818672296,0.883720930232558,0.90369972666927,0.867683621672019,0.886486486486486,0.892134286753121,0.880829015544041,0.890045638508568,0.829080636342333,0.822946210877245,0.850233644859813,0.833333333333333,0.883329732399148,0.9,0.919501619973318,0.883977900552486,0.603501773049645,0.657345511076564,0.755231900452489,0.646028368794326,0.949790794979079,0.939163498098859,0.960712281238839,0.952292132410375,0.940740740740741,0.942754736303123,0.924752180186963,0.874383997281091,0.868686868686869,0.880340909090909,0.861751152073733,0.903508771929825,0.85285994297933,0.898305084745763,0.521898976982097,0.512931995540691,0.535433070866142,0.491666666666667,0.944055640078244,0.93409883529644,0.946380311655454,0.93775826446281,0.935999544885653,0.926368934670643,0.942328042328042,0.921649151447131,0.861315078876309,0.82460517657381,0.859002597989382,0.853664777200441,0.9,0.910978444632291,0.886899051273851,0.912115193644489,0.64400369778973,0.68,0.961864406779661,0.952481806307147,0.953528892088214,0.9646364057434,0.95485120260905,0.958071094546605,0.960437840553387,0.9600796812749,0.844779792746114,0.865706191265893,0.872394702561876,0.870163383722706
"X1G03",0.88,0.870192307692308,0.82967032967033,0.880955048312561,0.44894413258487,0,0.425114754098361,0.888324873096447,0.898625023625024,0.8831436752074,0.902877697841727,0.857142857142857,0.874045801526718,0.886746068102,0.82843137254902,0.830630572425378,0.846491228070175,0.830517225194781,0.871111111111111,0.88265306122449,0.861497585606244,0.851611649766857,0.8,0.568419237212969,0.575865677321157,0.536919403522998,0.877729257641921,0.897258845126836,0.858536585365854,0.868686868686869,0.876114009622607,0.864660804020101,0.876247011952191,0.821757026175317,0.814216563190571,0.837887162373553,0.830742505459599,0.892665130568356,0.914974182444062,0.927272727272727,0.897435897435897,0.614394457748888,0.65000519049102,0.732718894009217,0.62987012987013,0.948103585657371,0.933097762073027,0.960148937706022,0.952135493372607,0.941880172051054,0.946398509573298,0.925925644455253,0.877881163299556,0.870813397129187,0.890667691256831,0.867228425696168,0.905172413793104,0.862745098039216,0.913609548634929,0.541095890410959,0.521200143729788,0.55,0.516129032258065,0.942432353690957,0.936339074636947,0.946419250443679,0.939962265213596,0.93580207774472,0.926406926406926,0.938965790865808,0.917807904411765,0.882882882882883,0.844985106755776,0.86902538562634,0.864580439010836,0.908571428571429,0.927228817504655,0.902173913043478,0.925009269558769,0.651286483611462,0.709196617336152,0.955734227231507,0.951859725733548,0.954022988505747,0.96383257030739,0.950617283950617,0.957528957528958,0.957983193277311,0.953934571175951,0.862472281403539,0.880537912648004,0.884048821548822,0.880597014925373
"X1G04",0.87719298245614,0.862244897959184,0.818181818181818,0.878379958490456,0.4,0.425114754098361,0,0.897697540554683,0.894442538593482,0.889763779527559,0.913601449667334,0.85523338890212,0.87109375,0.884615384615385,0.821805575208717,0.831334541904895,0.844280364084574,0.826086956521739,0.866995073891626,0.877983226387482,0.855745311902028,0.84896946085208,0.792290336781862,0.553493568781338,0.55132584529875,0.507407813871817,0.87962962962963,0.89780961401847,0.869346733668342,0.877659574468085,0.871559633027523,0.872067648663393,0.881049960967994,0.83495145631068,0.819708704196047,0.840687865022713,0.83863734992044,0.89095104617911,0.9,0.91588785046729,0.888297872340425,0.559452188799217,0.621794871794872,0.728155339805825,0.601374976374976,0.952191235059761,0.932484305649966,0.959005958140245,0.951310178431152,0.940324692327834,0.942446043165468,0.922155067933916,0.880382775119617,0.869565217391304,0.885151686451856,0.860814529444139,0.907488986784141,0.861406619385343,0.908355129322871,0.49645390070922,0.512931995540691,0.503875968992248,0.47478813559322,0.946264902110905,0.938547486033519,0.951482127288579,0.939879518072289,0.94,0.933774511714943,0.942307692307692,0.923694779116466,0.875598086124402,0.841565452091768,0.861996825854855,0.864628820960699,0.89473583314163,0.911857195708472,0.879310344827586,0.914198071866783,0.606559139784946,0.658064516129032,0.961290143554832,0.956615847920196,0.953348611752292,0.965384615384615,0.953388993625999,0.959758388392279,0.960264707028966,0.958095086059269,0.856089743589744,0.869158878504673,0.876288659793814,0.875310945273632
"X1P01",0.933805776625235,0.9278128380815,0.889400921658986,0.920632796739265,0.886847356168939,0.888324873096447,0.897697540554683,0,0.598360655737705,0.548837209302326,0.628696194635059,0.566833321079332,0.615391642761872,0.612998466257669,0.873362445414847,0.880902988598799,0.878787384092987,0.873362445414847,0.948411886052627,0.94017094017094,0.941176470588235,0.944341181330029,0.9375,0.906253613635838,0.911489829576691,0.911965655082395,0.714619492656876,0.661495911495911,0.715711157559471,0.75,0.7,0.722958672162192,0.692474192474193,0.900398406374502,0.89980694980695,0.906614785992218,0.904030356616564,0.892523364485981,0.933161512027491,0.858404307391092,0.9294113739038,0.911832472006891,0.898230088495575,0.817460317460317,0.90521327014218,0.681607814342612,0.686391223155929,0.68000192027652,0.705272869207295,0.712299212598425,0.707270565711462,0.665960451977401,0.893302508056606,0.844980164784864,0.858179293171152,0.890358776443682,0.942748091603053,0.920529414057931,0.936073059360731,0.898617511520737,0.890410136311776,0.896039603960396,0.887999203549892,0.607897725698773,0.564518814518814,0.606711284625395,0.591346153846154,0.591179625592581,0.571810542398778,0.629213483146067,0.620932848736587,0.883620689655172,0.872564025983723,0.887640449438202,0.882135880182331,0.949238578680203,0.943901392332634,0.906862745098039,0.923074900063118,0.888142616912236,0.888372093023256,0.665036587115596,0.688118811881188,0.687090595671327,0.705882352941176,0.712918660287081,0.693157894736842,0.695036887994634,0.698237030133582,0.873938297988931,0.88622668579627,0.89008160002974,0.895424340231631
"X1P02",0.918685991495478,0.912772585669782,0.881861984935755,0.90605249008329,0.892532855436081,0.898625023625024,0.894442538593482,0.598360655737705,0,0.528881242831821,0.600335570469799,0.579236242002708,0.587026938851603,0.703630507978334,0.834984145663757,0.842103388623181,0.841598050059399,0.841426999842841,0.931851702280828,0.926331209690105,0.925074850299401,0.926553672316384,0.932486657057151,0.913188405797101,0.916949269447861,0.907437763643914,0.729019953051643,0.681733060946544,0.721102041915845,0.770759204952753,0.715037593984962,0.74678053774449,0.7003367003367,0.874813432835821,0.873065015479876,0.883508836187162,0.874439181338815,0.880794701986755,0.916230111352063,0.842103554617757,0.911513752258583,0.906040268456376,0.888351751950977,0.817637858611136,0.902318516325031,0.66549282676355,0.628901783980844,0.637707103613629,0.656957013574661,0.665070918377729,0.66825067274065,0.658741782954676,0.854168593003544,0.824012250154209,0.82331705245275,0.856269113149847,0.925815370526909,0.905149682022646,0.922297297297297,0.892916865742953,0.897810218978102,0.891228070175439,0.890909090909091,0.603921568627451,0.629238505747126,0.667333333333333,0.557932875667429,0.634342247036928,0.607006543075245,0.666666666666667,0.624127391649856,0.847133757961783,0.838709677419355,0.843843843843844,0.848255749668288,0.913357400722022,0.905429975429975,0.880003388025749,0.886485854570961,0.87,0.874374228308452,0.677932292260344,0.672727272727273,0.645614035087719,0.65000416413844,0.684399169967931,0.680070047821109,0.705572755417957,0.670055215010996,0.817134605780297,0.843849522292994,0.842016360472736,0.826598639455782
"X1P04",0.925373134328358,0.920792079207921,0.868131868131868,0.916666666666667,0.875,0.8831436752074,0.889763779527559,0.548837209302326,0.528881242831821,0,0.58626838134053,0.502092196719015,0.542693294141379,0.669683257918552,0.864583333333333,0.875629900797686,0.866127555055993,0.861251717819514,0.946791731974922,0.9419795221843,0.933014183675546,0.933130699088146,0.933609831499365,0.902071215775287,0.905026227415281,0.894366197183099,0.702290076335878,0.667984375,0.69047619047619,0.775147100028019,0.697143852316266,0.729684785306528,0.677637587118481,0.900486625777323,0.893618047368985,0.907955984029604,0.899053627760252,0.893047788510422,0.935727558604917,0.856378998968008,0.919923459042985,0.89311974789916,0.879643564853137,0.798690583344049,0.887005248971485,0.660341351001008,0.628070175438596,0.64538766270515,0.653844743052074,0.661045387327949,0.673333333333333,0.634861421606917,0.877247883399421,0.847634297774178,0.847035769646983,0.884735202492212,0.936363636363636,0.908162202811361,0.936395759717314,0.882352941176471,0.876039845281619,0.87593984962406,0.874485457286602,0.58386224305806,0.589807941557676,0.639720942140297,0.550491026606426,0.584863544474393,0.572631840266695,0.633831621423331,0.563599313599314,0.876273293355279,0.861827494806218,0.882897137643973,0.879573850959393,0.93142832264244,0.927237896203414,0.916356723124784,0.920386635277074,0.867757690338335,0.86703257320343,0.655038759689923,0.652866490107493,0.65321060144908,0.650822192513369,0.681905259491466,0.661184210526316,0.693334204110066,0.661234000656383,0.859619081951454,0.876030212272916,0.883880930635005,0.885469276094276
